LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3,label
12384030,12599575,0.5029,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3977032,1,11,S,S,12383777,12384244,468,12595110,12602379,7270,1,No,2,15,1
19537529,10081731,0.4689,+,-,2,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,4265302,3,2,E,E,19537090,19538820,1731,10079998,10082057,2060,1,No,6,6,1
13884193,21648539,0.2737,+,+,2,Interchromosomal,Yes,No,InFrame,AA-AG,NonCanonicalPattern,7307446,2,2,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
232048074,232050895,0.3589,-,-,19,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,53770106,1,5,S,E,232043402,232048761,5359,232050616,232053514,2898,1,No,3,4,1
6279971,148937947,1.48003,+,-,37,Interchromosomal,No,No,InFrame,TT-TG,NonCanonicalPattern,24999532,2,6,M,M,6279708,6280173,465,148937916,148943149,5233,2,Yes,3,6,1
18149839,29883500,1.7753,+,-,7,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,3942996,2,16,E,E,18149197,18151295,2099,29882121,29887414,5294,1,No,5,20,1
5705703,296224940,0.158207,+,+,4,Interchromosomal,Yes,No,InFrame,CG-CG,NonCanonicalPattern,25283255,1,1,M,M,5703380,5706503,3123,296224740,296228494,3754,1,No,2,4,1
16248979,13217973,0.8466,-,-,3,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3543586,7,2,S,E,16248286,16250925,2640,13213100,13218724,5625,1,No,9,18,1
15756859,15761781,0.5068,-,-,2,Intrachromosomal,Yes,No,FrameShift,AG-TC,NonCanonicalPattern,3946330,1,1,M,M,15755078,15757601,2524,15761295,15763451,2157,4,Yes,4,2,1
16224419,11438406,0.3423,+,+,11,Interchromosomal,Yes,No,InFrame,CG-AA,NonCanonicalPattern,32135553,2,2,M,M,16224026,16225286,1261,11437989,11440989,3001,6,Yes,2,4,1
49646738,49668741,1.28837,-,-,21,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,16299632,8,8,S,E,49638181,49666926,28745,49668126,49672715,4589,2,Yes,7,8,1
19537529,10081731,0.1192,+,-,4,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,33557047,3,2,E,E,19537090,19538820,1731,10079998,10082057,2060,1,No,6,6,1
16860569,16873544,1.1482,-,+,4,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3483714,3,6,S,S,16855500,16861529,6030,16871578,16874367,2790,3,Yes,23,7,1
11564038,11242269,0.9251,+,-,28,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,30596194,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
5319233,11286401,0.167,-,-,7,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,41922143,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9,1
16860569,16873544,1.5511,-,+,4,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,2578815,3,6,S,S,16855500,16861529,6030,16871578,16874367,2790,3,Yes,23,7,1
18889067,18896838,1.0145,-,-,4,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3942907,4,4,M,E,18888821,18890263,1443,18896129,18898680,2552,1,No,5,4,1
134570656,1185148,0.553473,-,-,15,Interchromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,27101586,1,4,S,E,134567737,134571146,3409,1181957,1187237,5280,3,Yes,8,12,1
13118637,142892047,0.4759,-,+,18,Interchromosomal,No,Yes,Unknown,GT-AG,CanonicalPattern,37983546,1,2,S,S,13113072,13119519,6447,142885283,142892638,7355,2,Yes,6,2,1
69620683,69599842,0.2188,-,-,5,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,22923741,4,2,M,E,69616462,69625030,8568,69582056,69611743,29687,1,No,4,16,1
76808018,23474905,3.0929,+,+,77,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,25060457,2,1,M,M,76807247,76808273,1026,23474705,23477676,2971,1,No,2,3,1
13573491,13591228,1.5182,-,+,6,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3952048,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
1605816,1599614,0.7534,+,+,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3981949,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
42088684,12567216,3.8386,-,-,47,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,12292732,3,10,S,E,42088552,42089954,1402,12566874,12571003,4129,1,No,4,10,1
13884192,21648538,0.3248,+,+,2,Interchromosomal,Yes,No,InFrame,GA-GA,NonCanonicalPattern,6157635,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
179433138,22215305,0.330908,-,+,10,Interchromosomal,No,Yes,InFrame,GA-GC,NonCanonicalPattern,30219906,3,2,M,M,179432071,179434295,2224,22214840,22216179,1339,7,Yes,4,2,1
136110059,212988537,0.465433,+,-,10,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,21485390,1,6,M,E,136109201,136110262,1061,212986311,213003707,17396,2,Yes,1,13,1
1874829,7216619,0.5087,+,+,2,Intrachromosomal,Yes,No,InFrame,GC-TG,NonCanonicalPattern,3931432,4,2,M,M,1873624,1875660,2037,7214577,7216715,2139,1,No,6,2,1
16224421,11438408,1.0007,+,+,33,Interchromosomal,Yes,No,InFrame,GC-CG,NonCanonicalPattern,32976916,2,2,M,M,16224026,16225286,1261,11437989,11440989,3001,6,Yes,2,4,1
13573491,13591228,0.7609,-,+,3,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3942699,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
224575945,175939687,0.562185,+,-,15,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,26681605,6,5,M,M,224573067,224576214,3147,175939332,175949107,9775,2,Yes,6,5,1
13573491,13591228,0.7602,-,+,3,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3946330,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
3672414,166634960,0.1878,-,-,5,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,26723737,1,1,S,M,3668907,3673140,4233,166626075,166635879,9804,1,No,9,24,1
212549356,145098585,0.8902,+,+,20,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,22471910,6,18,E,S,212545404,212550178,4774,145087999,145100074,12075,1,No,8,20,1
13670988,13853795,0.0674,+,-,2,Intrachromosomal,No,No,InFrame,TA-AC,NonCanonicalPattern,29659865.33,19,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,1
16248979,13217973,0.1558,-,-,4,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,25673941,7,2,S,E,16248286,16250925,2640,13213100,13218724,5625,1,No,9,18,1
187564672,187553087,0.7879,+,+,20,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,25476886,5,5,E,S,187563475,187565915,2440,187549861,187554129,4268,1,No,9,8,1
512282792,585067304,0.3748,-,-,14,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,37361723,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3,1
13573491,13591228,1.5184,-,+,6,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3951528,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
183446339,84954688,0.1194,-,+,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,25240803,8,4,S,S,183441099,183449008,7909,84952930,84957467,4537,2,Yes,15,8,1
11564038,11242269,2.2415,+,-,72,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,32312080,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
1605816,1599614,1.343,+,+,5,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3723008,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
1605816,1599614,0.4185,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,4779225.5,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
22215326,179433116,1.27228,+,-,34,Interchromosomal,No,Yes,InFrame,GT-AG,CanonicalPattern,26723737,2,3,M,M,22214840,22216179,1339,179432071,179434295,2224,4,Yes,2,4,1
3279101,20935494,0.094,-,-,3,Interchromosomal,Yes,Yes,InFrame,CT-CC,NonCanonicalPattern,31914893,1,1,M,M,3278451,3279419,969,20934960,20936052,1093,2,Yes,2,2,1
13522254,10208897,0.7566,-,-,3,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3965107,5,4,S,E,13520325,13523918,3594,10207727,10210231,2505,3,Yes,12,4,1
159536330,192422698,0.1342,+,-,4,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,29942471,1,8,E,E,159536138,159538631,2493,192421387,192425375,3988,1,No,5,13,1
45965498,86891391,0.1949,-,-,6,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,30782216,1,9,S,E,45961966,45965926,3960,86888123,86893096,4973,3,Yes,3,17,1
11564038,11242269,5.9639,+,-,167,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,28053505,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
13884192,21648538,0.7581,+,+,3,Interchromosomal,Yes,No,InFrame,GA-GA,NonCanonicalPattern,3957429.333,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
13118637,142892047,0.1101,-,+,4,Interchromosomal,No,Yes,Unknown,GT-AG,CanonicalPattern,36517191,1,2,S,S,13113072,13119519,6447,142885283,142892638,7355,2,Yes,6,2,1
16224419,11438406,0.0499,+,+,2,Interchromosomal,Yes,No,InFrame,CG-AA,NonCanonicalPattern,40080160,2,2,M,M,16224026,16225286,1261,11437989,11440989,3001,6,Yes,2,4,1
18208094,18211075,1.9376,-,-,3,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,1548307,1,3,M,E,18205235,18208218,2984,18208253,18211644,3392,4,Yes,10,12,1
13573491,13591228,0.3139,-,+,4,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,12742912,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
6279971,148937947,0.655223,+,-,12,Interchromosomal,No,No,InFrame,TT-TG,NonCanonicalPattern,18314372,2,6,M,M,6279708,6280173,465,148937916,148943149,5233,2,Yes,3,6,1
76808018,23474905,1.2993,+,+,37,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,28555150,2,1,M,M,76807247,76808273,1026,23474705,23477676,2971,1,No,2,3,1
1605816,1599614,1.0128,+,+,4,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3949447,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
13884191,21648537,0.5067,+,+,2,Interchromosomal,Yes,No,InFrame,AG-TG,NonCanonicalPattern,3947369.6,2,2,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
161394026,209283278,0.1286,+,+,3,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,23454250,5,3,M,S,161392543,161402737,10194,209280128,209286684,6556,2,Yes,5,12,1
19391425,19401494,0.4707,-,-,12,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,25493945,1,2,S,E,19383372,19391614,8243,19398528,19401939,3412,1,No,6,11,1
28208852,28209887,0.862831,+,+,24,Intrachromosomal,Yes,No,InFrame,GG-GT,NonCanonicalPattern,27815408,1,1,M,M,28208515,28208862,347,28209773,28211915,2142,6,Yes,1,2,1
22215326,179433116,0.723319,+,-,18,Interchromosomal,No,Yes,InFrame,GT-AG,CanonicalPattern,24885288,2,3,M,M,22214840,22216179,1339,179432071,179434295,2224,4,Yes,2,4,1
11564038,11242269,1.0437,+,-,43,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,41199517,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
28208852,28209887,0.251594,+,+,7,Intrachromosomal,Yes,No,InFrame,GG-GT,NonCanonicalPattern,27822612,1,1,M,M,28208515,28208862,347,28209773,28211915,2142,6,Yes,1,2,1
17823396,13522970,0.3663,-,-,10,Interchromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,27300027,4,3,M,E,17821482,17824748,3267,13520325,13523918,3594,1,No,6,12,1
3427975,3364452,0.4211,+,+,13,Intrachromosomal,Yes,No,InFrame,CT-AA,NonCanonicalPattern,30871526,9,6,M,M,3424669,3428098,3430,3361187,3364486,3300,1,No,9,6,1
1605816,1599614,0.8554,+,+,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3507023.667,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
224442705,42088558,2.8877,-,-,84,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,29090743,4,4,M,M,224441716,224447713,5997,42088552,42089954,1402,1,No,4,4,1
16248979,13217973,1.0169,-,-,4,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3933523,7,2,S,E,16248286,16250925,2640,13213100,13218724,5625,1,No,9,18,1
18759404,18857289,0.5086,-,+,2,Intrachromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,3932418.5,5,1,M,M,18758699,18763503,4805,18855955,18858552,2598,1,No,6,4,1
18208094,18211075,1.7398,-,-,5,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,2873829.667,1,3,M,E,18205235,18208218,2984,18208253,18211644,3392,4,Yes,10,12,1
18759404,18857289,0.45,-,+,3,Intrachromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,6614910,5,1,M,M,18758699,18763503,4805,18855955,18858552,2598,1,No,6,4,1
139054689,299727312,0.1296,+,-,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,23232598,10,2,E,M,139050581,139055665,5084,299679530,299728655,49125,3,Yes,11,27,1
11564038,11242269,2.4902,+,-,68,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,27430922,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
10836510,10859913,0.7595,-,-,3,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3949967,15,2,S,E,10835735,10840872,5138,10858232,10860322,2091,5,Yes,16,7,1
17462369,19721654,0.94,+,-,3,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,3197954,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
10836510,10859913,3.715,-,-,9,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2422611,15,2,S,E,10835735,10840872,5138,10858232,10860322,2091,5,Yes,16,7,1
1522702,1534733,0.5072,-,-,2,Intrachromosomal,Yes,No,InFrame,TC-TT,NonCanonicalPattern,3943477,6,2,M,M,1522449,1523889,1441,1534283,1535422,1140,1,No,7,3,1
3350889,287350485,0.1655,+,-,5,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,30226847,1,Unknown,E,O,3350681,3356005,5324,287344643,287353385,8742,2,Yes,2,19,1
76808018,23474905,2.0426,+,+,50,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,24636453,2,1,M,M,76807247,76808273,1026,23474705,23477676,2971,1,No,2,3,1
150532175,213001866,0.1041,+,-,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,28989190,6,4,E,E,150530306,150551727,21421,213001231,213009505,8274,1,No,7,4,1
11564038,11242269,1.95803,+,-,59,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,30132262,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
148704361,177335383,0.1424,-,+,7,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,49210357,2,Unknown,M,O,148701228,148705119,3891,177335727,177336895,1168,3,Yes,4,3,1
13884192,21648538,0.5054,+,+,2,Interchromosomal,Yes,No,InFrame,GA-GA,NonCanonicalPattern,3957262,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
10653957,10633836,0.5062,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3951063.5,2,1,M,M,10651744,10657282,5539,10633619,10639036,5418,6,Yes,5,8,1
595162220,729294374,0.4063,+,+,15,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,37051925,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13,1
13884191,21648537,0.5057,+,+,2,Interchromosomal,Yes,No,InFrame,AG-TG,NonCanonicalPattern,3955100.5,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
19391425,19401494,0.5313,-,-,13,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,24468285,1,2,S,E,19383372,19391614,8243,19398528,19401939,3412,1,No,6,11,1
226036217,226029464,0.932956,+,+,26,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,27868407,9,7,E,S,226033584,226052526,18942,226021783,226029864,8081,5,Yes,12,7,1
22215326,179433116,0.962811,+,-,17,Interchromosomal,No,Yes,InFrame,GT-AG,CanonicalPattern,17656631,2,3,M,M,22214840,22216179,1339,179432071,179434295,2224,4,Yes,2,4,1
19391425,19401494,0.3796,-,-,12,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,31612223,1,2,S,E,19383372,19391614,8243,19398528,19401939,3412,1,No,6,11,1
183446339,84954688,0.6133,-,+,22,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,34984504,8,4,S,S,183441099,183449008,7909,84952930,84957467,4537,2,Yes,15,8,1
69620683,69599842,0.2422,-,-,6,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,24829236,4,2,M,E,69616462,69625030,8568,69582056,69611743,29687,1,No,4,16,1
22215326,179433116,0.804672,+,-,23,Interchromosomal,No,Yes,InFrame,GT-AG,CanonicalPattern,28583060,2,3,M,M,22214840,22216179,1339,179432071,179434295,2224,4,Yes,2,4,1
12813587,9916211,0.133,-,+,5,Interchromosomal,No,Yes,Unknown,GT-AG,CanonicalPattern,37591475,3,5,S,S,12811788,12815514,3726,9913916,9917749,3833,6,Yes,7,7,1
88328921,88210835,15.9419,-,+,385,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,24150195,1,1,S,M,88315712,88329135,13423,88210648,88214383,3735,2,Yes,11,2,1
16248979,13217973,0.5055,-,-,2,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3956479,7,2,S,E,16248286,16250925,2640,13213100,13218724,5625,1,No,9,18,1
88328921,88210835,0.162567,-,+,8,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,49210357,1,1,S,M,88315712,88329135,13423,88210648,88214383,3735,2,Yes,11,2,1
1605816,1599614,0.2531,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,7902405.5,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
1605816,1599614,0.5077,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3939256.25,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
17000761,16994182,2.2352,+,+,4,Intrachromosomal,Yes,No,InFrame,AA-AC,NonCanonicalPattern,1789531,5,3,M,M,16997091,17000896,3806,16993062,16995821,2760,1,No,6,10,1
1605816,1599614,0.8391,+,+,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3575330,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
51222781,182843959,0.5721,-,-,12,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,21183476,1,3,S,E,51212864,51223012,10148,182843581,182845716,2135,1,No,9,3,1
1605816,1599614,1.0815,+,+,7,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,6472492,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
11564038,11242269,3.1513,+,-,63,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,20093475,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
148704361,177335383,0.5515,-,+,13,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,23810209,2,Unknown,M,O,148701228,148705119,3891,177335727,177336895,1168,3,Yes,4,3,1
11564038,11242269,1.36649,+,-,45,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,32930983,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
183446339,84954688,1.5824,-,+,43,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,27278245,8,4,S,S,183441099,183449008,7909,84952930,84957467,4537,2,Yes,15,8,1
23958999,36195461,3.19074,+,-,75,Interchromosomal,No,Yes,InFrame,AC-AA,NonCanonicalPattern,23505539,17,7,M,M,23954465,23959087,4622,36194999,36202717,7718,2,Yes,17,7,1
18848095,6094099,0.5048,+,-,2,Intrachromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,3962226.5,9,3,M,M,18842553,18849741,7189,6092682,6095080,2399,1,No,11,9,1
17462368,19721655,0.5046,+,-,2,Intrachromosomal,No,No,InFrame,TC-CG,NonCanonicalPattern,3963647.5,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
143804379,25480782,0.213172,+,+,6,Interchromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,28146341,3,2,E,S,143803041,143815396,12355,25479149,25481360,2211,1,No,10,3,1
17462369,19721654,0.4105,+,-,3,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,7307446,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
13573491,13591228,2.2653,-,+,8,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3531541,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
3672414,166634960,0.164,-,-,4,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,21441272,1,1,S,M,3668907,3673140,4233,166626075,166635879,9804,1,No,9,24,1
1605816,1599614,1.3992,+,+,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,2144082,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
10639368,17767793,0.5026,+,-,2,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,3979308,2,3,E,E,10638878,10640941,2064,17767050,17768379,1330,1,No,7,6,1
1605816,1599614,0.4782,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,4182397.333,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
220068283,219981559,0.32666,+,+,14,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,42858007,5,1,E,M,220063974,220076020,12046,219981543,219983203,1660,3,Yes,10,4,1
16263699,16174672,0.4654,+,-,7,Intrachromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,15040825,6,8,E,E,16260803,16265270,4468,16174001,16176172,2172,2,Yes,8,10,1
13573491,13591228,0.4773,-,+,5,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,10475592,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
148704361,177335383,0.5899,-,+,13,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,22118783,2,Unknown,M,O,148701228,148705119,3891,177335727,177336895,1168,3,Yes,4,3,1
13573491,13591228,0.376,-,+,6,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,15957447,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
595162220,729294374,0.2725,+,+,8,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,29375880,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13,1
76808018,23474905,0.4901,+,+,8,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,16402218,2,1,M,M,76807247,76808273,1026,23474705,23477676,2971,1,No,2,3,1
13573491,13591228,0.7628,-,+,3,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3932879,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
19537529,10081731,1.5193,+,-,6,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,3949187,3,2,E,E,19537090,19538820,1731,10079998,10082057,2060,1,No,6,6,1
23958999,36195461,17.7024,+,-,207,Interchromosomal,No,Yes,InFrame,AC-AA,NonCanonicalPattern,11693311,17,7,M,M,23954465,23959087,4622,36194999,36202717,7718,2,Yes,17,7,1
13670991,13853792,0.1076,+,-,2,Intrachromosomal,No,No,InFrame,GA-AT,NonCanonicalPattern,18588478.8,18,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,1
139054689,299727403,0.1086,+,-,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,27675942,10,2,E,E,139050581,139055665,5084,299679530,299728655,49125,3,Yes,11,27,1
22215326,179433116,1.25228,+,-,40,Interchromosomal,No,Yes,InFrame,GT-AG,CanonicalPattern,31941647,2,3,M,M,22214840,22216179,1339,179432071,179434295,2224,4,Yes,2,4,1
1605816,1599614,1.2676,+,+,5,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3944462,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
18149839,29883500,1.2738,+,-,4,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,3140210,2,16,E,E,18149197,18151295,2099,29882121,29887414,5294,1,No,5,20,1
143804379,25480782,0.137982,+,+,4,Interchromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,28989190,3,2,E,S,143803041,143815396,12355,25479149,25481360,2211,1,No,10,3,1
18848095,6094099,0.76,+,-,2,Intrachromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,2620687,9,4,M,M,18842553,18849741,7189,6092682,6095080,2399,1,No,11,9,1
